{'model': 'GNN', 'n_iter': 1, 'mlp_layer': 3, 'hidden_dim': 256, 'fc_output_layer': 4, 'fc_hidden_dim': 128, 'node_dim': 64, 'mlp_before': False, 'lstm_layer': 1, 'mlp_dim': 128, 'aggregate': 'sum', 'drop_edges': 0.0, 'n_dummy': 0, 'all_same': False, 'dummy_dir': False, 'dummy_share': False, 'only_max_dummy': False, 'sort_by_age': False, 'seed': 1, 'resume': None, 'lr': 0.0005, 'decay': 1e-05, 'batch_size': 64, 'epochs': 150, 'no_cuda': False, 'log_file': 'accuracy.log', 'save_model': False, 'no_log': False, 'log_interval': 10, 'filename': 'GNN_1_0_FalseFalseFalse_lr0.0005_64_256_bs64_mlp3_4_False_0.0_sum.log', 'files_dir': 'results/animal_world__K6_N25_D8_A100_M20_cr0.00.pickle/Task0', 'data': 'animal_world__K6_N25_D8_A100_M20_cr0.00.pickle', 'no_coord': False, 'prefix': '', 'K': 6, 'n_objects': 25, 'coord_size': 8, 'add_features': 2, 'age_range': 100, 'coord_range': 20, 'subtype': 0, 'max_weight': 5, 'max_level': 5, 'map_width': 10, 'map_dim': 2, 'return_correct': False, 'cuda': False}
Train Epoch: 2 [19776/50000 (39.55%)] Subtype 0 accuracy: 6.25%, loss: 0.04763
Train Epoch: 2 [20416/50000 (40.83%)] Subtype 0 accuracy: 10.94%, loss: 0.04728
Train Epoch: 2 [21056/50000 (42.11%)] Subtype 0 accuracy: 3.12%, loss: 0.04798
Train Epoch: 2 [21696/50000 (43.39%)] Subtype 0 accuracy: 4.69%, loss: 0.04748
Train Epoch: 2 [22336/50000 (44.67%)] Subtype 0 accuracy: 1.56%, loss: 0.04767
Train Epoch: 2 [22976/50000 (45.95%)] Subtype 0 accuracy: 10.94%, loss: 0.04730
Train Epoch: 2 [23616/50000 (47.23%)] Subtype 0 accuracy: 4.69%, loss: 0.04764
Train Epoch: 2 [24256/50000 (48.51%)] Subtype 0 accuracy: 4.69%, loss: 0.04770
Train Epoch: 2 [24896/50000 (49.79%)] Subtype 0 accuracy: 7.81%, loss: 0.04767
Train Epoch: 2 [25536/50000 (51.07%)] Subtype 0 accuracy: 1.56%, loss: 0.04797
Train Epoch: 2 [26176/50000 (52.35%)] Subtype 0 accuracy: 3.12%, loss: 0.04772
Train Epoch: 2 [26816/50000 (53.63%)] Subtype 0 accuracy: 3.12%, loss: 0.04809
Train Epoch: 2 [27456/50000 (54.91%)] Subtype 0 accuracy: 4.69%, loss: 0.04765
Train Epoch: 2 [28096/50000 (56.19%)] Subtype 0 accuracy: 4.69%, loss: 0.04785
Train Epoch: 2 [28736/50000 (57.47%)] Subtype 0 accuracy: 6.25%, loss: 0.04757
Train Epoch: 2 [29376/50000 (58.75%)] Subtype 0 accuracy: 6.25%, loss: 0.04744
Train Epoch: 2 [30016/50000 (60.03%)] Subtype 0 accuracy: 10.94%, loss: 0.04770
Train Epoch: 2 [30656/50000 (61.31%)] Subtype 0 accuracy: 9.38%, loss: 0.04764
Train Epoch: 2 [31296/50000 (62.59%)] Subtype 0 accuracy: 3.12%, loss: 0.04727
Train Epoch: 2 [31936/50000 (63.87%)] Subtype 0 accuracy: 6.25%, loss: 0.04792
Train Epoch: 2 [32576/50000 (65.15%)] Subtype 0 accuracy: 0.00%, loss: 0.04777
Train Epoch: 2 [33216/50000 (66.43%)] Subtype 0 accuracy: 6.25%, loss: 0.04745
Train Epoch: 2 [33856/50000 (67.71%)] Subtype 0 accuracy: 4.69%, loss: 0.04749
Train Epoch: 2 [34496/50000 (68.99%)] Subtype 0 accuracy: 6.25%, loss: 0.04752
Train Epoch: 2 [35136/50000 (70.27%)] Subtype 0 accuracy: 6.25%, loss: 0.04776
Train Epoch: 2 [35776/50000 (71.55%)] Subtype 0 accuracy: 3.12%, loss: 0.04758
Train Epoch: 2 [36416/50000 (72.83%)] Subtype 0 accuracy: 9.38%, loss: 0.04726
Train Epoch: 2 [37056/50000 (74.11%)] Subtype 0 accuracy: 6.25%, loss: 0.04724
Train Epoch: 2 [37696/50000 (75.39%)] Subtype 0 accuracy: 9.38%, loss: 0.04770
Train Epoch: 2 [38336/50000 (76.67%)] Subtype 0 accuracy: 3.12%, loss: 0.04728
Train Epoch: 2 [38976/50000 (77.95%)] Subtype 0 accuracy: 6.25%, loss: 0.04733
Train Epoch: 2 [39616/50000 (79.23%)] Subtype 0 accuracy: 6.25%, loss: 0.04694
Train Epoch: 2 [40256/50000 (80.51%)] Subtype 0 accuracy: 7.81%, loss: 0.04788
Train Epoch: 2 [40896/50000 (81.79%)] Subtype 0 accuracy: 4.69%, loss: 0.04727
Train Epoch: 2 [41536/50000 (83.07%)] Subtype 0 accuracy: 7.81%, loss: 0.04701
